Flight Number,Departure City,Arrival City,Duration,Price,Airline,Changes,Adult
FR2122,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2378 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2449 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2928 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3009 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3529 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,4002 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,4089 ,FR,přímý let,1
KL1360,Praha,Brusel,12:41,4215 ,KL,1 přestup,1
FR69,Praha,Brusel,1:30,4239 ,FR,přímý let,1
VY8715,Vídeň,Brusel,6:45,4607 ,VY,1 přestup,1
LO502,Ostrava,Brusel,3:55,4619 ,LO,1 přestup,1
LO530,Praha,Brusel,5:25,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,23:00,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
FR69,Praha,Brusel,1:30,4789 ,FR,přímý let,1
LO502,Ostrava,Brusel,18:40,4835 ,LO,1 přestup,1
FR87,Vídeň,Brusel,1:45,1354 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,1354 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,1354 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,1354 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,1354 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,1569 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,1569 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,1569 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,1569 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,1569 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,1679 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,1749 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2053 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2053 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2053 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2053 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2053 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,2269 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2378 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2449 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2603 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,2829 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,2928 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3009 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3529 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR8080,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,3677 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR2122,Praha,Brusel,1:30,3909 ,FR,přímý let,1
FR87,Vídeň,Brusel,1:45,4002 ,FR,přímý let,1
FR69,Praha,Brusel,1:30,4089 ,FR,přímý let,1
KL1360,Praha,Brusel,12:41,4215 ,KL,1 přestup,1
FR69,Praha,Brusel,1:30,4239 ,FR,přímý let,1
VY8715,Vídeň,Brusel,6:45,4607 ,VY,1 přestup,1
LO502,Ostrava,Brusel,3:55,4619 ,LO,1 přestup,1
LO530,Praha,Brusel,5:25,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,23:00,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
FR69,Praha,Brusel,1:30,4789 ,FR,přímý let,1
LO502,Ostrava,Brusel,18:40,4835 ,LO,1 přestup,1
KL1360,Praha,Brusel,12:41,4215 ,KL,1 přestup,1
LO530,Praha,Brusel,5:25,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,23:00,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
KL1360,Praha,Brusel,10:05,4902 ,KL,1 přestup,1
KL1352,Praha,Brusel,4:16,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,13:41,5143 ,KL,1 přestup,1
KL1356,Praha,Brusel,4:36,5143 ,KL,1 přestup,1
KL1354,Praha,Brusel,5:01,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,16:41,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,19:41,5143 ,KL,1 přestup,1
KL1350,Praha,Brusel,8:06,5143 ,KL,1 přestup,1
KL1358,Praha,Brusel,4:31,5143 ,KL,1 přestup,1
KL1358,Praha,Brusel,15:31,5143 ,KL,1 přestup,1
KL1350,Praha,Brusel,3:40,5473 ,AF,1 přestup,1
KL1360,Praha,Brusel,10:05,5473 ,AF,1 přestup,1
BA857,Praha,Brusel,24:15,5486 ,BA,1 přestup,1
BA863,Praha,Brusel,7:15,5486 ,BA,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,5632 ,LO,1 přestup,1
LO528,Praha,Brusel,5:55,5632 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,5632 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
SK1768,Praha,Brusel,7:50,5829 ,SK,1 přestup,1
SK1768,Praha,Brusel,7:20,5829 ,SK,1 přestup,1
KL1350,Praha,Brusel,3:40,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1354,Praha,Brusel,3:20,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1354,Praha,Brusel,3:30,5830 ,KL,1 přestup,1
KL1358,Praha,Brusel,12:55,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1350,Praha,Brusel,25:30,5830 ,KL,1 přestup,1
KL1358,Praha,Brusel,3:40,5830 ,KL,1 přestup,1
BA883,Praha,Brusel,25:00,6067 ,BA,1 přestup,1
BA853,Praha,Brusel,13:55,6067 ,BA,1 přestup,1
A3867,Praha,Brusel,15:30,6090 ,A3,1 přestup,1
KL1352,Praha,Brusel,4:16,6093 ,KL,1 přestup,1
KL1360,Praha,Brusel,13:41,6093 ,KL,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
KL1358,Praha,Brusel,4:31,6221 ,KL,1 přestup,1
KL1360,Praha,Brusel,15:41,6221 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6360 ,KL,1 přestup,1
BA857,Praha,Brusel,12:55,6605 ,BA,1 přestup,1
BA863,Praha,Brusel,6:20,6648 ,BA,1 přestup,1
BA857,Praha,Brusel,12:40,6648 ,BA,1 přestup,1
BA857,Praha,Brusel,12:45,6648 ,BA,1 přestup,1
RO226,Praha,Brusel,24:15,6670 ,RO,1 přestup,1
AF1083,Praha,Brusel,13:58,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:18,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:58,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:18,6693 ,AF,1 přestup,1
SN2816,Praha,Brusel,1:30,6814 ,LH,přímý let,1
SK768,Praha,Brusel,4:55,6834 ,SK,1 přestup,1
KL1354,Praha,Brusel,3:20,6908 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6908 ,KL,1 přestup,1
KL1350,Praha,Brusel,3:40,6908 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6908 ,KL,1 přestup,1
BA883,Praha,Brusel,13:40,7186 ,BA,1 přestup,1
BA853,Praha,Brusel,11:40,7222 ,BA,1 přestup,1
BA857,Praha,Brusel,22:10,7240 ,BA,1 přestup,1
A3867,Praha,Brusel,14:50,7280 ,A3,1 přestup,1
SK1768,Praha,Brusel,7:50,7423 ,SK,1 přestup,1
LO522,Praha,Brusel,4:20,6605 ,LO,1 přestup,1
KL1352,Praha,Brusel,5:45,7512 ,AF,1 přestup,1
SK768,Praha,Brusel,8:10,7533 ,SK,1 přestup,1
LO526,Praha,Brusel,13:45,7639 ,LO,1 přestup,1
LO524,Praha,Brusel,12:30,7639 ,LO,1 přestup,1
AF1083,Praha,Brusel,13:58,7648 ,AF,1 přestup,1
KL1352,Praha,Brusel,4:16,7693 ,KL,1 přestup,1
BA853,Praha,Brusel,7:00,7766 ,BA,1 přestup,1
BA853,Praha,Brusel,26:45,7766 ,BA,1 přestup,1
SK1768,Praha,Brusel,23:30,7924 ,SK,1 přestup,1
KL1352,Praha,Brusel,5:45,8158 ,KL,1 přestup,1
KL1360,Praha,Brusel,17:10,8158 ,KL,1 přestup,1
KL1360,Praha,Brusel,12:41,4215 ,KL,1 přestup,1
LO530,Praha,Brusel,5:25,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,23:00,4720 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,4720 ,LO,1 přestup,1
KL1360,Praha,Brusel,10:05,4902 ,KL,1 přestup,1
KL1352,Praha,Brusel,4:16,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,13:41,5143 ,KL,1 přestup,1
KL1356,Praha,Brusel,4:36,5143 ,KL,1 přestup,1
KL1354,Praha,Brusel,5:01,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,16:41,5143 ,KL,1 přestup,1
KL1360,Praha,Brusel,19:41,5143 ,KL,1 přestup,1
KL1350,Praha,Brusel,8:06,5143 ,KL,1 přestup,1
KL1358,Praha,Brusel,4:31,5143 ,KL,1 přestup,1
KL1358,Praha,Brusel,15:31,5143 ,KL,1 přestup,1
KL1350,Praha,Brusel,3:40,5473 ,AF,1 přestup,1
KL1360,Praha,Brusel,10:05,5473 ,AF,1 přestup,1
BA857,Praha,Brusel,24:15,5486 ,BA,1 přestup,1
BA863,Praha,Brusel,7:15,5486 ,BA,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,5632 ,LO,1 přestup,1
LO528,Praha,Brusel,5:55,5632 ,LO,1 přestup,1
LO526,Praha,Brusel,13:45,5632 ,LO,1 přestup,1
LO522,Praha,Brusel,4:20,5632 ,LO,1 přestup,1
SK1768,Praha,Brusel,7:50,5829 ,SK,1 přestup,1
SK1768,Praha,Brusel,7:20,5829 ,SK,1 přestup,1
KL1350,Praha,Brusel,3:40,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1354,Praha,Brusel,3:20,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1354,Praha,Brusel,3:30,5830 ,KL,1 přestup,1
KL1358,Praha,Brusel,12:55,5830 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,5830 ,KL,1 přestup,1
KL1350,Praha,Brusel,25:30,5830 ,KL,1 přestup,1
KL1358,Praha,Brusel,3:40,5830 ,KL,1 přestup,1
BA883,Praha,Brusel,25:00,6067 ,BA,1 přestup,1
BA853,Praha,Brusel,13:55,6067 ,BA,1 přestup,1
A3867,Praha,Brusel,15:30,6090 ,A3,1 přestup,1
KL1352,Praha,Brusel,4:16,6093 ,KL,1 přestup,1
KL1360,Praha,Brusel,13:41,6093 ,KL,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
SK768,Praha,Brusel,4:55,6136 ,SK,1 přestup,1
KL1358,Praha,Brusel,4:31,6221 ,KL,1 přestup,1
KL1360,Praha,Brusel,15:41,6221 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6360 ,KL,1 přestup,1
BA857,Praha,Brusel,12:55,6605 ,BA,1 přestup,1
BA863,Praha,Brusel,6:20,6648 ,BA,1 přestup,1
BA857,Praha,Brusel,12:40,6648 ,BA,1 přestup,1
BA857,Praha,Brusel,12:45,6648 ,BA,1 přestup,1
RO226,Praha,Brusel,24:15,6670 ,RO,1 přestup,1
AF1083,Praha,Brusel,13:58,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:18,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:58,6693 ,AF,1 přestup,1
AF1083,Praha,Brusel,13:18,6693 ,AF,1 přestup,1
SN2816,Praha,Brusel,1:30,6814 ,LH,přímý let,1
SK768,Praha,Brusel,4:55,6834 ,SK,1 přestup,1
KL1354,Praha,Brusel,3:20,6908 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6908 ,KL,1 přestup,1
KL1350,Praha,Brusel,3:40,6908 ,KL,1 přestup,1
KL1360,Praha,Brusel,10:05,6908 ,KL,1 přestup,1
BA883,Praha,Brusel,13:40,7186 ,BA,1 přestup,1
BA853,Praha,Brusel,11:40,7222 ,BA,1 přestup,1
BA857,Praha,Brusel,22:10,7240 ,BA,1 přestup,1
A3867,Praha,Brusel,14:50,7280 ,A3,1 přestup,1
SK1768,Praha,Brusel,7:50,7423 ,SK,1 přestup,1
LO522,Praha,Brusel,4:20,6605 ,LO,1 přestup,1
KL1352,Praha,Brusel,5:45,7512 ,AF,1 přestup,1
SK768,Praha,Brusel,8:10,7533 ,SK,1 přestup,1
LO526,Praha,Brusel,13:45,7639 ,LO,1 přestup,1
LO524,Praha,Brusel,12:30,7639 ,LO,1 přestup,1
AF1083,Praha,Brusel,13:58,7648 ,AF,1 přestup,1
KL1352,Praha,Brusel,4:16,7693 ,KL,1 přestup,1
BA853,Praha,Brusel,7:00,7766 ,BA,1 přestup,1
BA853,Praha,Brusel,26:45,7766 ,BA,1 přestup,1
SK1768,Praha,Brusel,23:30,7924 ,SK,1 přestup,1
KL1352,Praha,Brusel,5:45,8158 ,KL,1 přestup,1
KL1360,Praha,Brusel,17:10,8158 ,KL,1 přestup,1
D82067,Praha,Kodaň,1:20,1537 ,DY,přímý let,1
D83581,Praha,Kodaň,1:20,1893 ,DY,přímý let,1
D82621,Praha,Kodaň,8:05,3787 ,DY,1 přestup,1
LO526,Praha,Kodaň,23:05,4755 ,LO,1 přestup,1
BT482,Praha,Kodaň,5:25,5021 ,BT,1 přestup,1
BT482,Praha,Kodaň,23:00,5021 ,BT,1 přestup,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
LO524,Praha,Kodaň,8:50,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
LO524,Praha,Kodaň,8:45,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
DY1503,Praha,Kodaň,9:10,5154 ,DY,1 přestup,1
LH1693,Praha,Kodaň,3:55,5344 ,LH,1 přestup,1
KL1358,Praha,Kodaň,3:55,5519 ,AF,1 přestup,1
SN2812,Praha,Kodaň,3:50,5524 ,LH,1 přestup,1
LX1499,Praha,Kodaň,4:15,5524 ,LH,1 přestup,1
BA863,Praha,Kodaň,19:30,5539 ,BA,1 přestup,1
LH1401,Praha,Kodaň,3:35,5551 ,LH,1 přestup,1
LO522,Praha,Kodaň,4:05,5797 ,LO,1 přestup,1
KL1358,Praha,Kodaň,3:55,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,16:35,5876 ,KL,1 přestup,1
KL1358,Praha,Kodaň,3:55,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:10,5876 ,KL,1 přestup,1
KL1356,Praha,Kodaň,3:50,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:15,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,16:35,5876 ,KL,1 přestup,1
BT482,Praha,Kodaň,5:25,5901 ,BT,1 přestup,1
LO522,Praha,Kodaň,15:50,5967 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5967 ,LO,1 přestup,1
LO530,Praha,Kodaň,11:35,5967 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5967 ,LO,1 přestup,1
LO524,Praha,Kodaň,24:00,5967 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5967 ,LO,1 přestup,1
SK768,Praha,Kodaň,1:15,6075 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5892 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,6075 ,SK,přímý let,1
AF1183,Praha,Kodaň,8:40,6144 ,AF,1 přestup,1
AF1383,Praha,Kodaň,6:10,6144 ,AF,1 přestup,1
AF1583,Praha,Kodaň,10:35,6268 ,AF,1 přestup,1
BA857,Praha,Kodaň,26:35,6589 ,BA,1 přestup,1
KL1356,Praha,Kodaň,3:50,6599 ,AF,1 přestup,1
LO528,Praha,Kodaň,6:00,6659 ,LO,1 přestup,1
EW9773,Praha,Kodaň,7:50,6673 ,LH,1 přestup,1
LO528,Praha,Kodaň,6:00,6795 ,LO,1 přestup,1
LO526,Praha,Kodaň,26:30,6795 ,LO,1 přestup,1
LO528,Praha,Kodaň,5:55,6795 ,LO,1 přestup,1
LO522,Praha,Kodaň,15:50,6795 ,LO,1 přestup,1
SK1768,Praha,Kodaň,8:00,6805 ,SK,1 přestup,1
KL1358,Praha,Kodaň,21:10,6826 ,KL,1 přestup,1
BT482,Praha,Kodaň,4:45,6907 ,BT,1 přestup,1
BT482,Praha,Kodaň,23:00,6907 ,BT,1 přestup,1
LH1693,Praha,Kodaň,3:55,6929 ,LH,1 přestup,1
LH1691,Praha,Kodaň,5:10,6929 ,LH,1 přestup,1
LH1691,Praha,Kodaň,5:10,6929 ,LH,1 přestup,1
LH1693,Praha,Kodaň,4:00,6929 ,LH,1 přestup,1
LH1695,Praha,Kodaň,5:40,6929 ,LH,1 přestup,1
KL1356,Praha,Kodaň,3:50,6956 ,KL,1 přestup,1
KL1356,Praha,Kodaň,3:50,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:10,6956 ,KL,1 přestup,1
KL1358,Praha,Kodaň,3:55,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:15,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,18:20,6956 ,KL,1 přestup,1
SK768,Praha,Kodaň,1:15,7079 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,7079 ,SK,přímý let,1
SN2812,Praha,Kodaň,3:50,7102 ,SN,1 přestup,1
LX1499,Praha,Kodaň,4:15,7102 ,LX,1 přestup,1
LX1485,Praha,Kodaň,13:35,7102 ,LX,1 přestup,1
OS710,Praha,Kodaň,5:55,7119 ,OS,1 přestup,1
LH1401,Praha,Kodaň,3:35,7128 ,LH,1 přestup,1
LH1393,Praha,Kodaň,3:45,7128 ,LH,1 přestup,1
LH1401,Praha,Kodaň,3:35,7128 ,LH,1 přestup,1
LH1393,Praha,Kodaň,3:45,7128 ,LH,1 přestup,1
LH1395,Praha,Kodaň,10:35,7128 ,LH,1 přestup,1
LH1693,Praha,Kodaň,3:55,7199 ,LH,1 přestup,1
LH1695,Praha,Kodaň,17:10,7316 ,LH,1 přestup,1
D82067,Praha,Kodaň,1:20,1537 ,DY,přímý let,1
D83581,Praha,Kodaň,1:20,1893 ,DY,přímý let,1
D82621,Praha,Kodaň,8:05,3787 ,DY,1 přestup,1
LO526,Praha,Kodaň,23:05,4755 ,LO,1 přestup,1
BT482,Praha,Kodaň,5:25,5021 ,BT,1 přestup,1
BT482,Praha,Kodaň,23:00,5021 ,BT,1 přestup,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5070 ,SK,přímý let,1
LO524,Praha,Kodaň,8:50,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
LO524,Praha,Kodaň,8:45,5146 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5146 ,LO,1 přestup,1
DY1503,Praha,Kodaň,9:10,5154 ,DY,1 přestup,1
LH1693,Praha,Kodaň,3:55,5344 ,LH,1 přestup,1
KL1358,Praha,Kodaň,3:55,5519 ,AF,1 přestup,1
SN2812,Praha,Kodaň,3:50,5524 ,LH,1 přestup,1
LX1499,Praha,Kodaň,4:15,5524 ,LH,1 přestup,1
BA863,Praha,Kodaň,19:30,5539 ,BA,1 přestup,1
LH1401,Praha,Kodaň,3:35,5551 ,LH,1 přestup,1
LO522,Praha,Kodaň,4:05,5797 ,LO,1 přestup,1
KL1358,Praha,Kodaň,3:55,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,16:35,5876 ,KL,1 přestup,1
KL1358,Praha,Kodaň,3:55,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:10,5876 ,KL,1 přestup,1
KL1356,Praha,Kodaň,3:50,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:15,5876 ,KL,1 přestup,1
KL1360,Praha,Kodaň,16:35,5876 ,KL,1 přestup,1
BT482,Praha,Kodaň,5:25,5901 ,BT,1 přestup,1
LO522,Praha,Kodaň,15:50,5967 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5967 ,LO,1 přestup,1
LO530,Praha,Kodaň,11:35,5967 ,LO,1 přestup,1
LO526,Praha,Kodaň,14:15,5967 ,LO,1 přestup,1
LO524,Praha,Kodaň,24:00,5967 ,LO,1 přestup,1
LO522,Praha,Kodaň,4:05,5967 ,LO,1 přestup,1
SK768,Praha,Kodaň,1:15,6075 ,SK,přímý let,1
SK1766,Praha,Kodaň,1:15,5892 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,6075 ,SK,přímý let,1
AF1183,Praha,Kodaň,8:40,6144 ,AF,1 přestup,1
AF1383,Praha,Kodaň,6:10,6144 ,AF,1 přestup,1
AF1583,Praha,Kodaň,10:35,6268 ,AF,1 přestup,1
BA857,Praha,Kodaň,26:35,6589 ,BA,1 přestup,1
KL1356,Praha,Kodaň,3:50,6599 ,AF,1 přestup,1
LO528,Praha,Kodaň,6:00,6659 ,LO,1 přestup,1
EW9773,Praha,Kodaň,7:50,6673 ,LH,1 přestup,1
LO528,Praha,Kodaň,6:00,6795 ,LO,1 přestup,1
LO526,Praha,Kodaň,26:30,6795 ,LO,1 přestup,1
LO528,Praha,Kodaň,5:55,6795 ,LO,1 přestup,1
LO522,Praha,Kodaň,15:50,6795 ,LO,1 přestup,1
SK1768,Praha,Kodaň,8:00,6805 ,SK,1 přestup,1
KL1358,Praha,Kodaň,21:10,6826 ,KL,1 přestup,1
BT482,Praha,Kodaň,4:45,6907 ,BT,1 přestup,1
BT482,Praha,Kodaň,23:00,6907 ,BT,1 přestup,1
LH1693,Praha,Kodaň,3:55,6929 ,LH,1 přestup,1
LH1691,Praha,Kodaň,5:10,6929 ,LH,1 přestup,1
LH1691,Praha,Kodaň,5:10,6929 ,LH,1 přestup,1
LH1693,Praha,Kodaň,4:00,6929 ,LH,1 přestup,1
LH1695,Praha,Kodaň,5:40,6929 ,LH,1 přestup,1
KL1356,Praha,Kodaň,3:50,6956 ,KL,1 přestup,1
KL1356,Praha,Kodaň,3:50,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:10,6956 ,KL,1 přestup,1
KL1358,Praha,Kodaň,3:55,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,11:15,6956 ,KL,1 přestup,1
KL1360,Praha,Kodaň,18:20,6956 ,KL,1 přestup,1
SK768,Praha,Kodaň,1:15,7079 ,SK,přímý let,1
SK768,Praha,Kodaň,1:15,7079 ,SK,přímý let,1
SN2812,Praha,Kodaň,3:50,7102 ,SN,1 přestup,1
LX1499,Praha,Kodaň,4:15,7102 ,LX,1 přestup,1
LX1485,Praha,Kodaň,13:35,7102 ,LX,1 přestup,1
OS710,Praha,Kodaň,5:55,7119 ,OS,1 přestup,1
